country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Brunei Darussalam,1992,"Population, total",BRN,269839.0,,,0,ASEAN
Brunei Darussalam,1991,"Population, total",BRN,262596.0,,,0,ASEAN
Brunei Darussalam,1990,"Population, total",BRN,255292.0,,,0,ASEAN
Brunei Darussalam,1989,"Population, total",BRN,248064.0,,,0,ASEAN
Brunei Darussalam,1988,"Population, total",BRN,240913.0,,,0,ASEAN
Brunei Darussalam,1987,"Population, total",BRN,233860.0,,,0,ASEAN
Brunei Darussalam,1986,"Population, total",BRN,226495.0,,,0,ASEAN
Brunei Darussalam,1985,"Population, total",BRN,218919.0,,,0,ASEAN
Brunei Darussalam,1984,"Population, total",BRN,211661.0,,,0,ASEAN
Brunei Darussalam,1983,"Population, total",BRN,204741.0,,,0,ASEAN
Brunei Darussalam,1982,"Population, total",BRN,198165.0,,,0,ASEAN
Brunei Darussalam,1981,"Population, total",BRN,191977.0,,,0,ASEAN
Brunei Darussalam,1980,"Population, total",BRN,186111.0,,,0,ASEAN
Brunei Darussalam,1979,"Population, total",BRN,180422.0,,,0,ASEAN
Brunei Darussalam,1978,"Population, total",BRN,174884.0,,,0,ASEAN
Brunei Darussalam,1977,"Population, total",BRN,169277.0,,,0,ASEAN
Brunei Darussalam,1976,"Population, total",BRN,163607.0,,,0,ASEAN
Brunei Darussalam,1975,"Population, total",BRN,158070.0,,,0,ASEAN
Brunei Darussalam,1974,"Population, total",BRN,152656.0,,,0,ASEAN
Brunei Darussalam,1973,"Population, total",BRN,147369.0,,,0,ASEAN
Brunei Darussalam,1972,"Population, total",BRN,142189.0,,,0,ASEAN
Brunei Darussalam,1971,"Population, total",BRN,137921.0,,,0,ASEAN
Brunei Darussalam,1970,"Population, total",BRN,135138.0,,,0,ASEAN
Brunei Darussalam,1969,"Population, total",BRN,131446.0,,,0,ASEAN
Brunei Darussalam,1968,"Population, total",BRN,126222.0,,,0,ASEAN
Brunei Darussalam,1967,"Population, total",BRN,121017.0,,,0,ASEAN
Brunei Darussalam,1966,"Population, total",BRN,115874.0,,,0,ASEAN
Brunei Darussalam,1965,"Population, total",BRN,110838.0,,,0,ASEAN
Brunei Darussalam,1964,"Population, total",BRN,105922.0,,,0,ASEAN
Brunei Darussalam,1963,"Population, total",BRN,101159.0,,,0,ASEAN
Brunei Darussalam,1962,"Population, total",BRN,96719.0,,,0,ASEAN
Brunei Darussalam,1961,"Population, total",BRN,92517.0,,,0,ASEAN
Brunei Darussalam,1960,"Population, total",BRN,88347.0,,,0,ASEAN
Indonesia,2024,"Population, total",IDN,,,,0,ASEAN
Indonesia,2023,"Population, total",IDN,281190067.0,,,0,ASEAN
Indonesia,2022,"Population, total",IDN,278830529.0,,,0,ASEAN
Indonesia,2021,"Population, total",IDN,276758053.0,,,0,ASEAN
Indonesia,2020,"Population, total",IDN,274814866.0,,,0,ASEAN
Indonesia,2019,"Population, total",IDN,272489381.0,,,0,ASEAN
Indonesia,2018,"Population, total",IDN,269951846.0,,,0,ASEAN
Indonesia,2017,"Population, total",IDN,267346658.0,,,0,ASEAN
Indonesia,2016,"Population, total",IDN,264627418.0,,,0,ASEAN
Indonesia,2015,"Population, total",IDN,261799249.0,,,0,ASEAN
Indonesia,2014,"Population, total",IDN,258877399.0,,,0,ASEAN
Indonesia,2013,"Population, total",IDN,255852467.0,,,0,ASEAN
Indonesia,2012,"Population, total",IDN,252698525.0,,,0,ASEAN
Indonesia,2011,"Population, total",IDN,249470032.0,,,0,ASEAN
Indonesia,2010,"Population, total",IDN,246305322.0,,,0,ASEAN
Indonesia,2009,"Population, total",IDN,243220028.0,,,0,ASEAN
Indonesia,2008,"Population, total",IDN,240157903.0,,,0,ASEAN
Indonesia,2007,"Population, total",IDN,237062337.0,,,0,ASEAN
Indonesia,2006,"Population, total",IDN,233951652.0,,,0,ASEAN
Indonesia,2005,"Population, total",IDN,230871650.0,,,0,ASEAN
Indonesia,2004,"Population, total",IDN,227926649.0,,,0,ASEAN
Indonesia,2003,"Population, total",IDN,225048008.0,,,0,ASEAN
Indonesia,2002,"Population, total",IDN,222088495.0,,,0,ASEAN
Indonesia,2001,"Population, total",IDN,219097902.0,,,0,ASEAN
Indonesia,2000,"Population, total",IDN,216077790.0,,,0,ASEAN
Indonesia,1999,"Population, total",IDN,213004668.0,,,0,ASEAN
Indonesia,1998,"Population, total",IDN,209826788.0,,,0,ASEAN
Indonesia,1997,"Population, total",IDN,206536095.0,,,0,ASEAN
Indonesia,1996,"Population, total",IDN,203204348.0,,,0,ASEAN
Indonesia,1995,"Population, total",IDN,199888057.0,,,0,ASEAN
Indonesia,1994,"Population, total",IDN,196591828.0,,,0,ASEAN
Indonesia,1993,"Population, total",IDN,193305168.0,,,0,ASEAN
Indonesia,1992,"Population, total",IDN,190043744.0,,,0,ASEAN
Indonesia,1991,"Population, total",IDN,186778238.0,,,0,ASEAN
Indonesia,1990,"Population, total",IDN,183501098.0,,,0,ASEAN
Indonesia,1989,"Population, total",IDN,180201630.0,,,0,ASEAN
Indonesia,1988,"Population, total",IDN,176855065.0,,,0,ASEAN
Indonesia,1987,"Population, total",IDN,173511154.0,,,0,ASEAN
Indonesia,1986,"Population, total",IDN,170175065.0,,,0,ASEAN
Indonesia,1985,"Population, total",IDN,166776185.0,,,0,ASEAN
Indonesia,1984,"Population, total",IDN,163251124.0,,,0,ASEAN
Indonesia,1983,"Population, total",IDN,159651381.0,,,0,ASEAN
Indonesia,1982,"Population, total",IDN,156052152.0,,,0,ASEAN
Indonesia,1981,"Population, total",IDN,152485035.0,,,0,ASEAN
Indonesia,1980,"Population, total",IDN,148950540.0,,,0,ASEAN
Indonesia,1979,"Population, total",IDN,145434834.0,,,0,ASEAN
Indonesia,1978,"Population, total",IDN,141953163.0,,,0,ASEAN
Indonesia,1977,"Population, total",IDN,138533541.0,,,0,ASEAN
Indonesia,1976,"Population, total",IDN,135173655.0,,,0,ASEAN
Indonesia,1975,"Population, total",IDN,131843848.0,,,0,ASEAN
Indonesia,1974,"Population, total",IDN,128555045.0,,,0,ASEAN
Indonesia,1973,"Population, total",IDN,125288515.0,,,0,ASEAN
Indonesia,1972,"Population, total",IDN,122039841.0,,,0,ASEAN
Indonesia,1971,"Population, total",IDN,118833702.0,,,0,ASEAN
Indonesia,1970,"Population, total",IDN,115657495.0,,,0,ASEAN
Indonesia,1969,"Population, total",IDN,112517639.0,,,0,ASEAN
Indonesia,1968,"Population, total",IDN,109450006.0,,,0,ASEAN
Indonesia,1967,"Population, total",IDN,106526393.0,,,0,ASEAN
Indonesia,1966,"Population, total",IDN,103792754.0,,,0,ASEAN
Indonesia,1965,"Population, total",IDN,101365130.0,,,0,ASEAN
Indonesia,1964,"Population, total",IDN,98833749.0,,,0,ASEAN
Indonesia,1963,"Population, total",IDN,96051424.0,,,0,ASEAN
Indonesia,1962,"Population, total",IDN,93375850.0,,,0,ASEAN
Indonesia,1961,"Population, total",IDN,90791249.0,,,0,ASEAN
Indonesia,1960,"Population, total",IDN,88296070.0,,,0,ASEAN
Cambodia,2024,"Population, total",KHM,,,,0,ASEAN
Cambodia,2023,"Population, total",KHM,17423880.0,,,0,ASEAN
Cambodia,2022,"Population, total",KHM,17201724.0,,,0,ASEAN
Cambodia,2021,"Population, total",KHM,16974305.0,,,0,ASEAN
Cambodia,2020,"Population, total",KHM,16725474.0,,,0,ASEAN
Cambodia,2019,"Population, total",KHM,16481304.0,,,0,ASEAN
Cambodia,2018,"Population, total",KHM,16274522.0,,,0,ASEAN
Cambodia,2017,"Population, total",KHM,16073372.0,,,0,ASEAN
Cambodia,2016,"Population, total",KHM,15852803.0,,,0,ASEAN
Cambodia,2015,"Population, total",KHM,15623251.0,,,0,ASEAN
Cambodia,2014,"Population, total",KHM,15396772.0,,,0,ASEAN
Cambodia,2013,"Population, total",KHM,15170208.0,,,0,ASEAN
Cambodia,2012,"Population, total",KHM,14945085.0,,,0,ASEAN
Cambodia,2011,"Population, total",KHM,14722584.0,,,0,ASEAN
Cambodia,2010,"Population, total",KHM,14500726.0,,,0,ASEAN
Cambodia,2009,"Population, total",KHM,14276810.0,,,0,ASEAN
Cambodia,2008,"Population, total",KHM,14053479.0,,,0,ASEAN
Cambodia,2007,"Population, total",KHM,13841770.0,,,0,ASEAN
Cambodia,2006,"Population, total",KHM,13639028.0,,,0,ASEAN
Cambodia,2005,"Population, total",KHM,13439202.0,,,0,ASEAN
Cambodia,2004,"Population, total",KHM,13244731.0,,,0,ASEAN
Cambodia,2003,"Population, total",KHM,13050968.0,,,0,ASEAN
Cambodia,2002,"Population, total",KHM,12855241.0,,,0,ASEAN
Cambodia,2001,"Population, total",KHM,12658484.0,,,0,ASEAN
Cambodia,2000,"Population, total",KHM,12462336.0,,,0,ASEAN
Cambodia,1999,"Population, total",KHM,12265731.0,,,0,ASEAN
Cambodia,1998,"Population, total",KHM,12058173.0,,,0,ASEAN
Cambodia,1997,"Population, total",KHM,11570982.0,,,0,ASEAN
Cambodia,1996,"Population, total",KHM,10801270.0,,,0,ASEAN
Cambodia,1995,"Population, total",KHM,10018497.0,,,0,ASEAN
Cambodia,1994,"Population, total",KHM,9239162.0,,,0,ASEAN
Cambodia,1993,"Population, total",KHM,8616381.0,,,0,ASEAN
Cambodia,1992,"Population, total",KHM,8113083.0,,,0,ASEAN
Cambodia,1991,"Population, total",KHM,7686850.0,,,0,ASEAN
Cambodia,1990,"Population, total",KHM,7374752.0,,,0,ASEAN
Cambodia,1989,"Population, total",KHM,7073473.0,,,0,ASEAN
Cambodia,1988,"Population, total",KHM,6812014.0,,,0,ASEAN
Cambodia,1987,"Population, total",KHM,6557970.0,,,0,ASEAN
Cambodia,1986,"Population, total",KHM,6285693.0,,,0,ASEAN
Cambodia,1985,"Population, total",KHM,6043783.0,,,0,ASEAN
Cambodia,1984,"Population, total",KHM,5845117.0,,,0,ASEAN
Cambodia,1983,"Population, total",KHM,5636203.0,,,0,ASEAN
Cambodia,1982,"Population, total",KHM,5436432.0,,,0,ASEAN
Cambodia,1981,"Population, total",KHM,5284495.0,,,0,ASEAN
Cambodia,1980,"Population, total",KHM,5199872.0,,,0,ASEAN
Cambodia,1979,"Population, total",KHM,5088808.0,,,0,ASEAN
Cambodia,1978,"Population, total",KHM,5211653.0,,,0,ASEAN
Cambodia,1977,"Population, total",KHM,5668551.0,,,0,ASEAN
Cambodia,1976,"Population, total",KHM,6134991.0,,,0,ASEAN
Cambodia,1975,"Population, total",KHM,6581371.0,,,0,ASEAN
Cambodia,1974,"Population, total",KHM,6783240.0,,,0,ASEAN
Cambodia,1973,"Population, total",KHM,6739726.0,,,0,ASEAN
Cambodia,1972,"Population, total",KHM,6673886.0,,,0,ASEAN
Cambodia,1971,"Population, total",KHM,6620880.0,,,0,ASEAN
Cambodia,1970,"Population, total",KHM,6639182.0,,,0,ASEAN
Cambodia,1969,"Population, total",KHM,6604725.0,,,0,ASEAN
Cambodia,1968,"Population, total",KHM,6467324.0,,,0,ASEAN
Cambodia,1967,"Population, total",KHM,6332944.0,,,0,ASEAN
Cambodia,1966,"Population, total",KHM,6201232.0,,,0,ASEAN
Cambodia,1965,"Population, total",KHM,6072289.0,,,0,ASEAN
Cambodia,1964,"Population, total",KHM,5946178.0,,,0,ASEAN
Cambodia,1963,"Population, total",KHM,5823010.0,,,0,ASEAN
Cambodia,1962,"Population, total",KHM,5697558.0,,,0,ASEAN
Cambodia,1961,"Population, total",KHM,5571168.0,,,0,ASEAN
Cambodia,1960,"Population, total",KHM,5449966.0,,,0,ASEAN
Lao PDR,2024,"Population, total",LAO,,,,0,ASEAN
Lao PDR,2023,"Population, total",LAO,7664993.0,,,0,ASEAN
Lao PDR,2022,"Population, total",LAO,7559007.0,,,0,ASEAN
Lao PDR,2021,"Population, total",LAO,7453194.0,,,0,ASEAN
Lao PDR,2020,"Population, total",LAO,7346533.0,,,0,ASEAN
Lao PDR,2019,"Population, total",LAO,7237636.0,,,0,ASEAN
Lao PDR,2018,"Population, total",LAO,7128045.0,,,0,ASEAN
Lao PDR,2017,"Population, total",LAO,7018147.0,,,0,ASEAN
Lao PDR,2016,"Population, total",LAO,6908802.0,,,0,ASEAN
Lao PDR,2015,"Population, total",LAO,6801645.0,,,0,ASEAN
Lao PDR,2014,"Population, total",LAO,6703172.0,,,0,ASEAN
Lao PDR,2013,"Population, total",LAO,6611385.0,,,0,ASEAN
Lao PDR,2012,"Population, total",LAO,6518978.0,,,0,ASEAN
Lao PDR,2011,"Population, total",LAO,6426590.0,,,0,ASEAN
Lao PDR,2010,"Population, total",LAO,6334194.0,,,0,ASEAN
Lao PDR,2009,"Population, total",LAO,6241642.0,,,0,ASEAN
Lao PDR,2008,"Population, total",LAO,6148969.0,,,0,ASEAN
Lao PDR,2007,"Population, total",LAO,6056236.0,,,0,ASEAN
Lao PDR,2006,"Population, total",LAO,5963200.0,,,0,ASEAN
Lao PDR,2005,"Population, total",LAO,5869523.0,,,0,ASEAN
Lao PDR,2004,"Population, total",LAO,5781626.0,,,0,ASEAN
Lao PDR,2003,"Population, total",LAO,5697945.0,,,0,ASEAN
Lao PDR,2002,"Population, total",LAO,5610889.0,,,0,ASEAN
Lao PDR,2001,"Population, total",LAO,5521482.0,,,0,ASEAN
Lao PDR,2000,"Population, total",LAO,5431212.0,,,0,ASEAN
Lao PDR,1999,"Population, total",LAO,5340784.0,,,0,ASEAN
Lao PDR,1998,"Population, total",LAO,5248266.0,,,0,ASEAN
Lao PDR,1997,"Population, total",LAO,5152011.0,,,0,ASEAN
Lao PDR,1996,"Population, total",LAO,5045678.0,,,0,ASEAN
Lao PDR,1995,"Population, total",LAO,4929409.0,,,0,ASEAN
Lao PDR,1994,"Population, total",LAO,4809220.0,,,0,ASEAN
Lao PDR,1993,"Population, total",LAO,4685060.0,,,0,ASEAN
Lao PDR,1992,"Population, total",LAO,4559646.0,,,0,ASEAN
Lao PDR,1991,"Population, total",LAO,4435118.0,,,0,ASEAN
Lao PDR,1990,"Population, total",LAO,4311955.0,,,0,ASEAN
Lao PDR,1989,"Population, total",LAO,4190974.0,,,0,ASEAN
Lao PDR,1988,"Population, total",LAO,4072601.0,,,0,ASEAN
Lao PDR,1987,"Population, total",LAO,3957612.0,,,0,ASEAN
Lao PDR,1986,"Population, total",LAO,3846715.0,,,0,ASEAN
Lao PDR,1985,"Population, total",LAO,3739985.0,,,0,ASEAN
Lao PDR,1984,"Population, total",LAO,3637843.0,,,0,ASEAN
Lao PDR,1983,"Population, total",LAO,3541001.0,,,0,ASEAN
Lao PDR,1982,"Population, total",LAO,3450026.0,,,0,ASEAN
Lao PDR,1981,"Population, total",LAO,3366631.0,,,0,ASEAN
Lao PDR,1980,"Population, total",LAO,3292573.0,,,0,ASEAN
Lao PDR,1979,"Population, total",LAO,3228202.0,,,0,ASEAN
Lao PDR,1978,"Population, total",LAO,3171740.0,,,0,ASEAN
Lao PDR,1977,"Population, total",LAO,3118923.0,,,0,ASEAN
Lao PDR,1976,"Population, total",LAO,3064876.0,,,0,ASEAN
Lao PDR,1975,"Population, total",LAO,3005521.0,,,0,ASEAN
Lao PDR,1974,"Population, total",LAO,2939761.0,,,0,ASEAN
Lao PDR,1973,"Population, total",LAO,2870573.0,,,0,ASEAN
Lao PDR,1972,"Population, total",LAO,2801660.0,,,0,ASEAN
Lao PDR,1971,"Population, total",LAO,2734628.0,,,0,ASEAN
Lao PDR,1970,"Population, total",LAO,2669702.0,,,0,ASEAN
Lao PDR,1969,"Population, total",LAO,2606959.0,,,0,ASEAN
Lao PDR,1968,"Population, total",LAO,2546377.0,,,0,ASEAN
Lao PDR,1967,"Population, total",LAO,2487715.0,,,0,ASEAN
Lao PDR,1966,"Population, total",LAO,2431084.0,,,0,ASEAN
Lao PDR,1965,"Population, total",LAO,2376200.0,,,0,ASEAN
Lao PDR,1964,"Population, total",LAO,2322826.0,,,0,ASEAN
Lao PDR,1963,"Population, total",LAO,2271061.0,,,0,ASEAN
Lao PDR,1962,"Population, total",LAO,2219910.0,,,0,ASEAN
Lao PDR,1961,"Population, total",LAO,2169796.0,,,0,ASEAN
Lao PDR,1960,"Population, total",LAO,2121514.0,,,0,ASEAN
Myanmar,2024,"Population, total",MMR,,,,0,ASEAN
Myanmar,2023,"Population, total",MMR,54133798.0,,,0,ASEAN
Myanmar,2022,"Population, total",MMR,53756787.0,,,0,ASEAN
Myanmar,2021,"Population, total",MMR,53387102.0,,,0,ASEAN
Myanmar,2020,"Population, total",MMR,53016522.0,,,0,ASEAN
Myanmar,2019,"Population, total",MMR,52640713.0,,,0,ASEAN
Myanmar,2018,"Population, total",MMR,52272247.0,,,0,ASEAN
Myanmar,2017,"Population, total",MMR,51894938.0,,,0,ASEAN
Myanmar,2016,"Population, total",MMR,51495696.0,,,0,ASEAN
Myanmar,2015,"Population, total",MMR,51089056.0,,,0,ASEAN
Myanmar,2014,"Population, total",MMR,50681634.0,,,0,ASEAN
Myanmar,2013,"Population, total",MMR,50262658.0,,,0,ASEAN
Myanmar,2012,"Population, total",MMR,49837446.0,,,0,ASEAN
Myanmar,2011,"Population, total",MMR,49419820.0,,,0,ASEAN
Myanmar,2010,"Population, total",MMR,49024382.0,,,0,ASEAN
Myanmar,2009,"Population, total",MMR,48660459.0,,,0,ASEAN
Myanmar,2008,"Population, total",MMR,48390793.0,,,0,ASEAN
Myanmar,2007,"Population, total",MMR,48125043.0,,,0,ASEAN
Myanmar,2006,"Population, total",MMR,47785135.0,,,0,ASEAN
Myanmar,2005,"Population, total",MMR,47438365.0,,,0,ASEAN
Myanmar,2004,"Population, total",MMR,47068772.0,,,0,ASEAN
Myanmar,2003,"Population, total",MMR,46667192.0,,,0,ASEAN
Myanmar,2002,"Population, total",MMR,46232653.0,,,0,ASEAN
Myanmar,2001,"Population, total",MMR,45771139.0,,,0,ASEAN
Myanmar,2000,"Population, total",MMR,45290841.0,,,0,ASEAN
Myanmar,1999,"Population, total",MMR,44787724.0,,,0,ASEAN
Myanmar,1998,"Population, total",MMR,44257793.0,,,0,ASEAN
Myanmar,1997,"Population, total",MMR,43708798.0,,,0,ASEAN
Myanmar,1996,"Population, total",MMR,43154860.0,,,0,ASEAN
Myanmar,1995,"Population, total",MMR,42605338.0,,,0,ASEAN
Myanmar,1994,"Population, total",MMR,42055143.0,,,0,ASEAN
Myanmar,1993,"Population, total",MMR,41502429.0,,,0,ASEAN
Myanmar,1992,"Population, total",MMR,40950342.0,,,0,ASEAN
Myanmar,1991,"Population, total",MMR,40394154.0,,,0,ASEAN
Myanmar,1990,"Population, total",MMR,39817251.0,,,0,ASEAN
Myanmar,1989,"Population, total",MMR,39214618.0,,,0,ASEAN
Myanmar,1988,"Population, total",MMR,38600927.0,,,0,ASEAN
Myanmar,1987,"Population, total",MMR,37971594.0,,,0,ASEAN
Myanmar,1986,"Population, total",MMR,37314878.0,,,0,ASEAN
Myanmar,1985,"Population, total",MMR,36622827.0,,,0,ASEAN
Myanmar,1984,"Population, total",MMR,35899313.0,,,0,ASEAN
Myanmar,1983,"Population, total",MMR,35162715.0,,,0,ASEAN
Myanmar,1982,"Population, total",MMR,34482965.0,,,0,ASEAN
Myanmar,1981,"Population, total",MMR,33858783.0,,,0,ASEAN
Myanmar,1980,"Population, total",MMR,33227204.0,,,0,ASEAN
Myanmar,1979,"Population, total",MMR,32596550.0,,,0,ASEAN
Myanmar,1978,"Population, total",MMR,31972976.0,,,0,ASEAN
Myanmar,1977,"Population, total",MMR,31355966.0,,,0,ASEAN
Myanmar,1976,"Population, total",MMR,30758811.0,,,0,ASEAN
Myanmar,1975,"Population, total",MMR,30176565.0,,,0,ASEAN
Myanmar,1974,"Population, total",MMR,29598167.0,,,0,ASEAN
Myanmar,1973,"Population, total",MMR,29026388.0,,,0,ASEAN
Myanmar,1972,"Population, total",MMR,28428324.0,,,0,ASEAN
Myanmar,1971,"Population, total",MMR,27807219.0,,,0,ASEAN
Myanmar,1970,"Population, total",MMR,27193016.0,,,0,ASEAN
Myanmar,1969,"Population, total",MMR,26585112.0,,,0,ASEAN
Myanmar,1968,"Population, total",MMR,25989662.0,,,0,ASEAN
Myanmar,1967,"Population, total",MMR,25406429.0,,,0,ASEAN
Myanmar,1966,"Population, total",MMR,24836496.0,,,0,ASEAN
Myanmar,1965,"Population, total",MMR,24279431.0,,,0,ASEAN
Myanmar,1964,"Population, total",MMR,23737315.0,,,0,ASEAN
Myanmar,1963,"Population, total",MMR,23213408.0,,,0,ASEAN
Myanmar,1962,"Population, total",MMR,22704719.0,,,0,ASEAN
Myanmar,1961,"Population, total",MMR,22210581.0,,,0,ASEAN
Myanmar,1960,"Population, total",MMR,21730250.0,,,0,ASEAN
Malaysia,2024,"Population, total",MYS,,,,0,ASEAN
Malaysia,2023,"Population, total",MYS,35126298.0,,,0,ASEAN
Malaysia,2022,"Population, total",MYS,34695493.0,,,0,ASEAN
Malaysia,2021,"Population, total",MYS,34282399.0,,,0,ASEAN
Malaysia,2020,"Population, total",MYS,33889558.0,,,0,ASEAN
Malaysia,2019,"Population, total",MYS,33440596.0,,,0,ASEAN
Malaysia,2018,"Population, total",MYS,32910967.0,,,0,ASEAN
Malaysia,2017,"Population, total",MYS,32355644.0,,,0,ASEAN
Malaysia,2016,"Population, total",MYS,31789685.0,,,0,ASEAN
Malaysia,2015,"Population, total",MYS,31232798.0,,,0,ASEAN
Malaysia,2014,"Population, total",MYS,30696137.0,,,0,ASEAN
Malaysia,2013,"Population, total",MYS,30174265.0,,,0,ASEAN
Malaysia,2012,"Population, total",MYS,29662831.0,,,0,ASEAN
Malaysia,2011,"Population, total",MYS,29162039.0,,,0,ASEAN
Malaysia,2010,"Population, total",MYS,28655776.0,,,0,ASEAN
Malaysia,2009,"Population, total",MYS,28124778.0,,,0,ASEAN
Malaysia,2008,"Population, total",MYS,27570059.0,,,0,ASEAN
Malaysia,2007,"Population, total",MYS,26998389.0,,,0,ASEAN
Malaysia,2006,"Population, total",MYS,26417909.0,,,0,ASEAN
Malaysia,2005,"Population, total",MYS,25836071.0,,,0,ASEAN
Malaysia,2004,"Population, total",MYS,25256772.0,,,0,ASEAN
Malaysia,2003,"Population, total",MYS,24679602.0,,,0,ASEAN
Malaysia,2002,"Population, total",MYS,24102477.0,,,0,ASEAN
Malaysia,2001,"Population, total",MYS,23526538.0,,,0,ASEAN
Malaysia,2000,"Population, total",MYS,22967816.0,,,0,ASEAN
Malaysia,1999,"Population, total",MYS,22435531.0,,,0,ASEAN
Malaysia,1998,"Population, total",MYS,21906713.0,,,0,ASEAN
Malaysia,1997,"Population, total",MYS,21375218.0,,,0,ASEAN
Malaysia,1996,"Population, total",MYS,20850087.0,,,0,ASEAN
Malaysia,1995,"Population, total",MYS,20330599.0,,,0,ASEAN
Malaysia,1994,"Population, total",MYS,19820446.0,,,0,ASEAN
Malaysia,1993,"Population, total",MYS,19322664.0,,,0,ASEAN
Malaysia,1992,"Population, total",MYS,18834572.0,,,0,ASEAN
Malaysia,1991,"Population, total",MYS,18342464.0,,,0,ASEAN
Malaysia,1990,"Population, total",MYS,17833171.0,,,0,ASEAN
Malaysia,1989,"Population, total",MYS,17314997.0,,,0,ASEAN
Malaysia,1988,"Population, total",MYS,16796605.0,,,0,ASEAN
Malaysia,1987,"Population, total",MYS,16276737.0,,,0,ASEAN
Malaysia,1986,"Population, total",MYS,15760419.0,,,0,ASEAN
Malaysia,1985,"Population, total",MYS,15252258.0,,,0,ASEAN
Malaysia,1984,"Population, total",MYS,14759009.0,,,0,ASEAN
Malaysia,1983,"Population, total",MYS,14285907.0,,,0,ASEAN
Malaysia,1982,"Population, total",MYS,13832798.0,,,0,ASEAN
Malaysia,1981,"Population, total",MYS,13399203.0,,,0,ASEAN
Malaysia,1980,"Population, total",MYS,12983363.0,,,0,ASEAN
Malaysia,1979,"Population, total",MYS,12627862.0,,,0,ASEAN
Malaysia,1978,"Population, total",MYS,12328157.0,,,0,ASEAN
Malaysia,1977,"Population, total",MYS,12035713.0,,,0,ASEAN
Malaysia,1976,"Population, total",MYS,11750097.0,,,0,ASEAN
Malaysia,1975,"Population, total",MYS,11471914.0,,,0,ASEAN
Malaysia,1974,"Population, total",MYS,11200906.0,,,0,ASEAN
Malaysia,1973,"Population, total",MYS,10935621.0,,,0,ASEAN
Malaysia,1972,"Population, total",MYS,10676835.0,,,0,ASEAN
Malaysia,1971,"Population, total",MYS,10423453.0,,,0,ASEAN
Malaysia,1970,"Population, total",MYS,10178802.0,,,0,ASEAN
Malaysia,1969,"Population, total",MYS,9947597.0,,,0,ASEAN
Malaysia,1968,"Population, total",MYS,9725281.0,,,0,ASEAN
Malaysia,1967,"Population, total",MYS,9507099.0,,,0,ASEAN
Malaysia,1966,"Population, total",MYS,9284688.0,,,0,ASEAN
Malaysia,1965,"Population, total",MYS,9056408.0,,,0,ASEAN
Malaysia,1964,"Population, total",MYS,8828406.0,,,0,ASEAN
Malaysia,1963,"Population, total",MYS,8602160.0,,,0,ASEAN
Malaysia,1962,"Population, total",MYS,8380172.0,,,0,ASEAN
Malaysia,1961,"Population, total",MYS,8164443.0,,,0,ASEAN
Malaysia,1960,"Population, total",MYS,7956197.0,,,0,ASEAN
Philippines,2024,"Population, total",PHL,,,,0,ASEAN
Philippines,2023,"Population, total",PHL,114891199.0,,,0,ASEAN
Philippines,2022,"Population, total",PHL,113964338.0,,,0,ASEAN
Philippines,2021,"Population, total",PHL,113100950.0,,,0,ASEAN
Philippines,2020,"Population, total",PHL,112081264.0,,,0,ASEAN
Philippines,2019,"Population, total",PHL,110804683.0,,,0,ASEAN
Philippines,2018,"Population, total",PHL,109465287.0,,,0,ASEAN
Philippines,2017,"Population, total",PHL,108119693.0,,,0,ASEAN
Philippines,2016,"Population, total",PHL,106735719.0,,,0,ASEAN
Philippines,2015,"Population, total",PHL,105312992.0,,,0,ASEAN
Philippines,2014,"Population, total",PHL,103767130.0,,,0,ASEAN
Philippines,2013,"Population, total",PHL,102076336.0,,,0,ASEAN
Philippines,2012,"Population, total",PHL,100175512.0,,,0,ASEAN
Philippines,2011,"Population, total",PHL,98248614.0,,,0,ASEAN
Philippines,2010,"Population, total",PHL,96337125.0,,,0,ASEAN
Philippines,2009,"Population, total",PHL,94384250.0,,,0,ASEAN
Philippines,2008,"Population, total",PHL,92699095.0,,,0,ASEAN
Philippines,2007,"Population, total",PHL,91075184.0,,,0,ASEAN
Philippines,2006,"Population, total",PHL,89508986.0,,,0,ASEAN
Philippines,2005,"Population, total",PHL,88015962.0,,,0,ASEAN
Philippines,2004,"Population, total",PHL,86394504.0,,,0,ASEAN
Philippines,2003,"Population, total",PHL,84731835.0,,,0,ASEAN
Philippines,2002,"Population, total",PHL,83068889.0,,,0,ASEAN
Philippines,2001,"Population, total",PHL,81401488.0,,,0,ASEAN
Philippines,2000,"Population, total",PHL,79625397.0,,,0,ASEAN
Philippines,1999,"Population, total",PHL,77753257.0,,,0,ASEAN
Philippines,1998,"Population, total",PHL,75791024.0,,,0,ASEAN
Philippines,1997,"Population, total",PHL,73908810.0,,,0,ASEAN
Philippines,1996,"Population, total",PHL,72190242.0,,,0,ASEAN
Philippines,1995,"Population, total",PHL,70546246.0,,,0,ASEAN
Philippines,1994,"Population, total",PHL,69019291.0,,,0,ASEAN
Philippines,1993,"Population, total",PHL,67530621.0,,,0,ASEAN
Philippines,1992,"Population, total",PHL,65926125.0,,,0,ASEAN
Philippines,1991,"Population, total",PHL,64382249.0,,,0,ASEAN
Philippines,1990,"Population, total",PHL,62854666.0,,,0,ASEAN
Philippines,1989,"Population, total",PHL,61265260.0,,,0,ASEAN
Philippines,1988,"Population, total",PHL,59739052.0,,,0,ASEAN
Philippines,1987,"Population, total",PHL,58157496.0,,,0,ASEAN
