indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1985,22.1,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1984,24.3,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1983,26.6,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1982,28.7,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1981,30.8,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1980,33.2,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1979,35.7,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1978,38.4,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1977,41.1,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1976,43.4,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1975,45.3,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1974,46.7,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1973,47.5,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1972,47.9,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1971,48.1,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1970,48.4,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1969,48.8,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1968,49.6,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1967,50.7,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1966,51.8,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1965,52.9,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1964,53.6,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1963,54.0,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1962,54.3,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1961,55.3,,,0
"Mortality rate, infant (per 1,000 live births)",Sri Lanka,LKA,1960,57.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2023,23.3,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2022,24.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2021,25.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2020,26.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2019,27.3,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2018,28.5,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2017,29.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2016,31.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2015,32.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2014,34.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2013,35.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2012,37.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2011,38.7,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2010,40.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2009,41.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2008,43.4,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2007,45.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2006,46.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2005,48.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2004,50.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2003,53.3,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2002,55.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2001,58.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,2000,61.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1999,65.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1998,68.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1997,72.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1996,75.9,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1995,79.7,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1994,83.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1993,87.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1992,92.1,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1991,96.6,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1990,101.2,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1989,105.8,,,0
"Mortality rate, infant (per 1,000 live births)",Nepal,NPL,1988,110.4,,,0
