indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2017,5877.87465558136,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2016,5580.98977273194,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2015,5313.88615901501,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2014,5006.50667149837,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2013,4666.9537614136,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2012,4340.99945069145,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2011,4078.61220919938,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2010,3893.79030665848,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2009,3578.17424704491,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2008,3254.73897888079,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2007,2968.3033151234,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2006,2669.32700379981,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2005,2377.9025816296,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2004,2110.23728495817,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2003,1874.17128269376,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2002,1661.73588517121,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2001,1498.31163236515,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,2000,1359.93038778027,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1999,1209.01642809988,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1998,1102.79096369392,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1997,1054.76742791258,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1996,1011.15993423268,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1995,962.209421824456,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1994,911.468427954554,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1993,859.345526733538,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1992,821.327755047069,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1991,759.282764169675,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1990,775.328254381946,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1989,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1988,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1987,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1986,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1985,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1984,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1983,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1982,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1981,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1980,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1979,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1978,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1977,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1976,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1975,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1974,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1973,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1972,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1971,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1970,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1969,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1968,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1967,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1966,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1965,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1964,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1963,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1962,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1961,,,,0
"GDP per capita, PPP (constant 2021 international $)",Myanmar,MMR,1960,,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2024,,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2023,32812.2997525336,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2022,32079.1515157489,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2021,29822.8491831618,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2020,29200.452632127,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2019,31300.5086554849,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2018,30459.9655338061,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2017,29551.5457597197,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2016,28425.3707609412,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2015,27699.6278860387,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2014,26818.4317281659,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2013,25736.3525554142,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2012,25006.3587781537,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2011,24115.8181203958,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2010,23307.9698543785,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2009,22106.6417311801,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2008,22898.0027575442,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2007,22305.118263117,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2006,21444.4857715028,,,0
"GDP per capita, PPP (constant 2021 international $)",Malaysia,MYS,2005,20767.5857243346,,,0
