indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Life expectancy at birth, total (years)",Pakistan,PAK,1969,52.316,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1968,51.624,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1967,50.763,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1966,49.797,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1965,48.495,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1964,47.831,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1963,46.761,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1962,45.85,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1961,44.956,,,0
"Life expectancy at birth, total (years)",Pakistan,PAK,1960,44.101,,,0
